avg_timeout_results
None
avg_selection_results
     runtime_frac  cross_acc  true_acc  diff
99   1.983968e-01   0.962951  0.970164   0.0
100  2.004008e-01   0.963356  0.970899   0.0
101  2.024048e-01   0.963924  0.970787   0.0
102  2.044088e-01   0.964645  0.969577   0.0
103  2.064128e-01   0.965192  0.969516   0.0
104  2.084168e-01   0.965499  0.969446   0.0
105  2.104208e-01   0.965508  0.969703   0.0
106  2.124248e-01   0.965059  0.969577   0.0
107  2.144288e-01   0.965395  0.970265   0.0
108  2.164329e-01   0.965745  0.969963   0.0
109  2.184369e-01   0.965705  0.970280   0.0
110  2.204409e-01   0.965865  0.971239   0.0
111  2.224449e-01   0.966445  0.971720   0.0
112  2.244489e-01   0.966912  0.970230   0.0
113  2.264529e-01   0.967329  0.969415   0.0
114  2.284569e-01   0.968259  0.969577   0.0
115  2.304609e-01   0.968004  0.970727   0.0
116  2.324649e-01   0.968457  0.970294   0.0
117  2.344689e-01   0.968843  0.971165   0.0
118  2.364729e-01   0.968707  0.970681   0.0
119  2.384769e-01   0.969075  0.969671   0.0
120  2.404809e-01   0.968686  0.971686   0.0
121  2.424850e-01   0.969482  0.972460   0.0
122  2.444890e-01   0.969812  0.973154   0.0
123  2.464930e-01   0.970149  0.972585   0.0
124  2.484970e-01   0.970595  0.973545   0.0
125  2.505010e-01   0.970643  0.974297   0.0
126  2.525050e-01   0.970784  0.974848   0.0
127  2.545090e-01   0.970643  0.973024   0.0
128  2.565130e-01   0.971690  0.972222   0.0
129  2.585170e-01   0.972128  0.972222   0.0
130  2.605210e-01   0.972990  0.973181   0.0
131  2.625250e-01   0.973361  0.973545   0.0
132  2.645290e-01   0.973947  0.973545   0.0
133  2.665330e-01   0.974463  0.974972   0.0
134  2.685371e-01   0.974527  0.976190   0.0
135  2.705411e-01   0.974957  0.975543   0.0
136  2.725451e-01   0.975037  0.974868   0.0
137  2.745491e-01   0.975544  0.974868   0.0
138  2.765531e-01   0.975721  0.972799   0.0
139  2.785571e-01   0.975711  0.972222   0.0
140  2.805611e-01   0.975671  0.973231   0.0
141  2.825651e-01   0.975167  0.976597   0.0
142  2.845691e-01   0.974957  0.977619   0.0
143  2.865731e-01   0.974786  0.978341   0.0
144  2.885771e-01   0.974963  0.978491   0.0
145  2.905811e-01   0.975053  0.977513   0.0
146  2.925852e-01   0.975055  0.976012   0.0
147  2.945892e-01   0.975519  0.975620   0.0
148  2.965932e-01   0.976411  0.978843   0.0
149  2.985972e-01   0.977250  0.981387   0.0
150  3.006012e-01   0.977531  0.980691   0.0
151  3.026052e-01   0.977471  0.980199   0.0
152  3.046092e-01   0.977499  0.981150   0.0
153  3.066132e-01   0.977827  0.982363   0.0
154  3.086172e-01   0.978233  0.982750   0.0
155  3.106212e-01   0.978714  0.983611   0.0
156  3.126252e-01   0.979139  0.985450   0.0
157  3.146292e-01   0.979403  0.985450   0.0
158  3.166332e-01   0.980409  0.986130   0.0
159  3.186373e-01   0.980663  0.985450   0.0
160  3.206413e-01   0.980679  0.985982   0.0
161  3.226453e-01   0.981535  0.988095   0.0
162  3.246493e-01   0.982044  0.988650   0.0
163  3.266533e-01   0.982089  0.991425   0.0
164  3.286573e-01   0.982240  0.992063   0.0
165  3.306613e-01   0.982672  0.992063   0.0
166  3.326653e-01   0.983224  0.990072   0.0
167  3.346693e-01   0.983646  0.989418   0.0
